Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,20,kevin_magnussen,20 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Haas F1 Team,13.0,0 days 00:01:29.729000,0.0,16.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,10,gasly,10 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Alpine,14.0,0 days 00:01:31.332000,0.0,17.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,31,ocon,31 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Alpine,15.0,0 days 00:01:37.794000,0.0,0.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,2,sargeant,2 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Williams,16.0,0 days 00:01:40.943000,0.0,14.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,27,hulkenberg,27 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Haas F1 Team,17.0,NaT,0.0,0.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,77,bottas,77 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Alfa Romeo,18.0,NaT,0.0,13.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,24,zhou,24 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Alfa Romeo,19.0,NaT,0.0,15.0
FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,24.860625,49.225,1008.64625,False,41.209999999999994,1.083125,21,de_vries,21 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,AlphaTauri,20.0,NaT,0.0,18.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,1,max_verstappen,1 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Red Bull Racing,1.0,0 days 01:27:38.241000,26.0,9.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,11,perez,11 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Red Bull Racing,2.0,0 days 00:00:05.384000,18.0,1.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,14,alonso,14 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Aston Martin,3.0,0 days 00:00:26.305000,15.0,2.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,63,russell,63 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Mercedes,4.0,0 days 00:00:33.229000,12.0,6.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,55,sainz,55 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Ferrari,5.0,0 days 00:00:42.511000,10.0,3.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,44,hamilton,44 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Mercedes,6.0,0 days 00:00:51.249000,8.0,13.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,16,leclerc,16 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Ferrari,7.0,0 days 00:00:52.988000,6.0,7.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,10,gasly,10 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Alpine,8.0,0 days 00:00:55.670000,4.0,5.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,31,ocon,31 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Alpine,9.0,0 days 00:00:58.123000,2.0,8.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,20,kevin_magnussen,20 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Haas F1 Team,10.0,0 days 00:01:02.945000,1.0,4.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,22,tsunoda,22 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,AlphaTauri,11.0,0 days 00:01:04.309000,0.0,17.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,18,stroll,18 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Aston Martin,12.0,0 days 00:01:04.754000,0.0,18.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,77,bottas,77 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Alfa Romeo,13.0,0 days 00:01:11.637000,0.0,10.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,23,albon,23 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Williams,14.0,0 days 00:01:12.861000,0.0,11.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,27,hulkenberg,27 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Haas F1 Team,15.0,0 days 00:01:14.950000,0.0,12.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,24,zhou,24 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Alfa Romeo,16.0,0 days 00:01:18.440000,0.0,14.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,4,norris,4 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,McLaren,17.0,0 days 00:01:27.717000,0.0,16.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,21,de_vries,21 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,AlphaTauri,18.0,0 days 00:01:28.949000,0.0,15.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,81,piastri,81 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,McLaren,19.0,NaT,0.0,19.0
FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,"Miami,United States",2023-05-07 00:00:00,conventional,2023-05-07 19:30:00,27.11741935483871,59.42580645161291,1018.3787096774192,False,36.689032258064515,3.970322580645162,2,sargeant,2 : FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2023,Williams,20.0,NaT,0.0,20.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,1,max_verstappen,1 : FORMULA 1 GRAND PRIX DE MONACO 2023,Red Bull Racing,1.0,0 days 01:48:51.980000,25.0,1.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,14,alonso,14 : FORMULA 1 GRAND PRIX DE MONACO 2023,Aston Martin,2.0,0 days 00:00:27.921000,18.0,2.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,31,ocon,31 : FORMULA 1 GRAND PRIX DE MONACO 2023,Alpine,3.0,0 days 00:00:36.990000,15.0,3.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,44,hamilton,44 : FORMULA 1 GRAND PRIX DE MONACO 2023,Mercedes,4.0,0 days 00:00:39.062000,13.0,5.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,63,russell,63 : FORMULA 1 GRAND PRIX DE MONACO 2023,Mercedes,5.0,0 days 00:00:56.284000,10.0,8.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,16,leclerc,16 : FORMULA 1 GRAND PRIX DE MONACO 2023,Ferrari,6.0,0 days 00:01:01.890000,8.0,6.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,10,gasly,10 : FORMULA 1 GRAND PRIX DE MONACO 2023,Alpine,7.0,0 days 00:01:02.362000,6.0,7.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,55,sainz,55 : FORMULA 1 GRAND PRIX DE MONACO 2023,Ferrari,8.0,0 days 00:01:03.391000,4.0,4.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,4,norris,4 : FORMULA 1 GRAND PRIX DE MONACO 2023,McLaren,9.0,NaT,2.0,10.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,81,piastri,81 : FORMULA 1 GRAND PRIX DE MONACO 2023,McLaren,10.0,NaT,1.0,11.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,77,bottas,77 : FORMULA 1 GRAND PRIX DE MONACO 2023,Alfa Romeo,11.0,NaT,0.0,15.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,21,de_vries,21 : FORMULA 1 GRAND PRIX DE MONACO 2023,AlphaTauri,12.0,NaT,0.0,12.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,24,zhou,24 : FORMULA 1 GRAND PRIX DE MONACO 2023,Alfa Romeo,13.0,NaT,0.0,19.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,23,albon,23 : FORMULA 1 GRAND PRIX DE MONACO 2023,Williams,14.0,NaT,0.0,13.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,22,tsunoda,22 : FORMULA 1 GRAND PRIX DE MONACO 2023,AlphaTauri,15.0,NaT,0.0,9.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,11,perez,11 : FORMULA 1 GRAND PRIX DE MONACO 2023,Red Bull Racing,16.0,NaT,0.0,20.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,27,hulkenberg,27 : FORMULA 1 GRAND PRIX DE MONACO 2023,Haas F1 Team,17.0,NaT,0.0,18.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,2,sargeant,2 : FORMULA 1 GRAND PRIX DE MONACO 2023,Williams,18.0,NaT,0.0,16.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,20,kevin_magnussen,20 : FORMULA 1 GRAND PRIX DE MONACO 2023,Haas F1 Team,19.0,NaT,0.0,17.0
FORMULA 1 GRAND PRIX DE MONACO 2023,"Monaco,Monaco",2023-05-28 00:00:00,conventional,2023-05-28 13:00:00,25.06590909090909,45.86363636363637,1013.3596590909091,True,39.25568181818182,1.0056818181818181,18,stroll,18 : FORMULA 1 GRAND PRIX DE MONACO 2023,Aston Martin,20.0,NaT,0.0,14.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,1,max_verstappen,1 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Red Bull Racing,1.0,0 days 01:27:57.940000,26.0,1.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,44,hamilton,44 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Mercedes,2.0,0 days 00:00:24.090000,18.0,4.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,63,russell,63 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Mercedes,3.0,0 days 00:00:32.389000,15.0,12.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,11,perez,11 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Red Bull Racing,4.0,0 days 00:00:35.812000,12.0,11.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,55,sainz,55 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Ferrari,5.0,0 days 00:00:45.698000,10.0,2.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,18,stroll,18 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Aston Martin,6.0,0 days 00:01:03.320000,8.0,5.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,14,alonso,14 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Aston Martin,7.0,0 days 00:01:04.127000,6.0,8.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,31,ocon,31 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Alpine,8.0,0 days 00:01:09.242000,4.0,6.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,24,zhou,24 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Alfa Romeo,9.0,0 days 00:01:11.878000,2.0,13.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,10,gasly,10 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Alpine,10.0,0 days 00:01:13.530000,1.0,10.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,16,leclerc,16 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Ferrari,11.0,0 days 00:01:14.419000,0.0,19.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,22,tsunoda,22 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,AlphaTauri,12.0,0 days 00:01:15.416000,0.0,15.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,81,piastri,81 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,McLaren,13.0,NaT,0.0,9.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,21,de_vries,21 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,AlphaTauri,14.0,NaT,0.0,14.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,27,hulkenberg,27 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Haas F1 Team,15.0,NaT,0.0,7.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,23,albon,23 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Williams,16.0,NaT,0.0,18.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,4,norris,4 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,McLaren,17.0,NaT,0.0,3.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,20,kevin_magnussen,20 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Haas F1 Team,18.0,NaT,0.0,17.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,77,bottas,77 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Alfa Romeo,19.0,NaT,0.0,16.0
FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,"Barcelona,Spain",2023-06-04 00:00:00,conventional,2023-06-04 13:00:00,22.674025974025977,63.077922077922075,1001.0909090909091,False,33.838961038961045,1.8694805194805193,2,sargeant,2 : FORMULA 1 AWS GRAN PREMIO DE ESPAÑA 2023,Williams,20.0,NaT,0.0,20.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,1,max_verstappen,1 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Red Bull Racing,1.0,0 days 01:33:58.348000,25.0,1.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,14,alonso,14 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Aston Martin,2.0,0 days 00:00:09.570000,18.0,2.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,44,hamilton,44 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Mercedes,3.0,0 days 00:00:04.598000,15.0,3.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,16,leclerc,16 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Ferrari,4.0,0 days 00:00:18.648000,12.0,10.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,55,sainz,55 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Ferrari,5.0,0 days 00:00:21.540000,10.0,11.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,11,perez,11 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Red Bull Racing,6.0,0 days 00:00:51.028000,9.0,12.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,23,albon,23 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Williams,7.0,0 days 00:01:00.813000,6.0,9.0
