,Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position
37,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,77,bottas,77 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Alfa Romeo,18.0,NaT,0.0,14.0
38,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,23,albon,23 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Williams,19.0,NaT,0.0,17.0
39,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,18,stroll,18 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Aston Martin,20.0,NaT,0.0,5.0
40,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,1,max_verstappen,1 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Red Bull Racing,1.0,0 days 02:32:38.371000,25.0,1.0
41,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,44,hamilton,44 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Mercedes,2.0,0 days 00:00:00.179000,18.0,3.0
42,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,14,alonso,14 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Aston Martin,3.0,0 days 00:00:00.769000,15.0,4.0
43,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,18,stroll,18 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Aston Martin,4.0,0 days 00:00:03.082000,12.0,6.0
44,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,11,perez,11 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Red Bull Racing,5.0,0 days 00:00:03.320000,11.0,0.0
45,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,4,norris,4 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,McLaren,6.0,0 days 00:00:03.701000,8.0,13.0
46,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,27,hulkenberg,27 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Haas F1 Team,7.0,0 days 00:00:04.939000,6.0,10.0
47,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,81,piastri,81 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,McLaren,8.0,0 days 00:00:05.382000,4.0,16.0
48,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,24,zhou,24 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Alfa Romeo,9.0,0 days 00:00:05.713000,2.0,17.0
49,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,22,tsunoda,22 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,AlphaTauri,10.0,0 days 00:00:06.052000,1.0,12.0
50,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,77,bottas,77 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Alfa Romeo,11.0,0 days 00:00:06.513000,0.0,0.0
51,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,55,sainz,55 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Ferrari,12.0,0 days 00:00:06.594000,0.0,5.0
52,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,10,gasly,10 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Alpine,13.0,NaT,0.0,9.0
53,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,31,ocon,31 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Alpine,14.0,NaT,0.0,11.0
54,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,21,de_vries,21 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,AlphaTauri,15.0,NaT,0.0,15.0
55,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,2,sargeant,2 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Williams,16.0,NaT,0.0,18.0
56,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,20,kevin_magnussen,20 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Haas F1 Team,17.0,NaT,0.0,14.0
57,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,63,russell,63 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Mercedes,18.0,NaT,0.0,2.0
58,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,23,albon,23 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Williams,19.0,NaT,0.0,8.0
59,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,"Melbourne,Australia",2023-04-02 00:00:00,conventional,2023-04-02 05:00:00,0.044828730699161254,0.6322212421752443,0.9999495809162442,False,0.3970987459486282,0.13501207444476554,16,leclerc,16 : FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2023,Ferrari,20.0,NaT,0.0,7.0
60,FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,0.549979148843083,0.5367387536645915,0.9592542338702947,False,0.7590547413563946,0.12165619125581802,11,perez,11 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Red Bull Racing,1.0,0 days 01:32:42.436000,25.0,3.0
61,FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,0.549979148843083,0.5367387536645915,0.9592542338702947,False,0.7590547413563946,0.12165619125581802,1,max_verstappen,1 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Red Bull Racing,2.0,0 days 00:00:02.137000,18.0,2.0
62,FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,0.549979148843083,0.5367387536645915,0.9592542338702947,False,0.7590547413563946,0.12165619125581802,16,leclerc,16 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Ferrari,3.0,0 days 00:00:21.217000,15.0,1.0
63,FORMULA 1 AZERBAIJAN GRAND PRIX 2023,"Baku,Azerbaijan",2023-04-30 00:00:00,sprint_shootout,2023-04-30 11:00:00,0.549979148843083,0.5367387536645915,0.9592542338702947,False,0.7590547413563946,0.12165619125581802,14,alonso,14 : FORMULA 1 AZERBAIJAN GRAND PRIX 2023,Aston Martin,4.0,0 days 00:00:22.024000,12.0,6.0
